pts_ra_HOME,fga_ra_HOME,fg3a_ra_HOME,fta_ra_HOME,oreb_ra_HOME,dreb_ra_HOME,asts_ra_HOME,stls_ra_HOME,blks_ra_HOME,tos_ra_HOME,FG_pct_ra_HOME,FG3_pct_ra_HOME,FT_pct_ra_HOME,pts_ra_AWAY,fga_ra_AWAY,fg3a_ra_AWAY,fta_ra_AWAY,oreb_ra_AWAY,dreb_ra_AWAY,asts_ra_AWAY,stls_ra_AWAY,blks_ra_AWAY,tos_ra_AWAY,FG_pct_ra_AWAY,FG3_pct_ra_AWAY,FT_pct_ra_AWAY,HOME_TEAM_WINS
109.2888889,90.28888889,41.4,23,9.177777778,34.44444444,22.44444444,8.333333333,5.622222222,14.46666667,0.435155195,0.328871976,0.744395191,118.5,94.47826087,40.76086957,23.63043478,8.347826087,36.5,27.91304348,8.565217391,5.304347826,15.30434783,0.458223125,0.359522693,0.769446628,0
109.0869565,90.23913043,41.19565217,22.84782609,9.130434783,34.36956522,22.41304348,8.304347826,5.586956522,14.43478261,0.435329687,0.327836716,0.74587573,110.2553191,90.65957447,37.04255319,23.65957447,10.29787234,34.04255319,25.04255319,8.531914894,4.829787234,15.06382979,0.439893074,0.345610013,0.753013892,0
109.1489362,90,41.12765957,22.93617021,9.106382979,34.27659574,22.40425532,8.276595745,5.553191489,14.46808511,0.436570989,0.328700212,0.745766475,107.106383,88.44680851,37.87234043,20.9787234,8.489361702,37.10638298,23.21276596,7.127659574,4.425531915,14.80851064,0.44491613,0.348793544,0.737244525,0
109.3125,90,41.02083333,23,9.125,34.33333333,22.52083333,8.25,5.583333333,14.39583333,0.436966501,0.329954143,0.747056596,112.8125,89.75,42.10416667,21.60416667,9.208333333,32.5625,25.5625,9.020833333,5.541666667,13.5625,0.444183701,0.375654099,0.817355721,1
109.0612245,89.91836735,41.18367347,22.97959184,9.142857143,34.2244898,22.55102041,8.204081633,5.510204082,14.2244898,0.435879856,0.329884275,0.7457252,114.9183673,91.36734694,37.30612245,23.02040816,10.95918367,35.16326531,28.14285714,8.448979592,4.816326531,15.55102041,0.457993655,0.381489791,0.763420195,0
109.3076923,89.98076923,41.21153846,22.57692308,9.134615385,34.23076923,22.84615385,8.134615385,5.596153846,14.23076923,0.437546356,0.33219493,0.750376073,117.6,96.86,33.58,22.74,11.76,37.98,27.6,10.16,4.9,14.08,0.457737233,0.346625244,0.780212657,0
109.2545455,89.67272727,41.07272727,22.69090909,9.090909091,34.07272727,22.92727273,7.945454545,5.509090909,14.21818182,0.438969404,0.333317631,0.746392856,116.8703704,89.81481481,32.14814815,25.94444444,11.81481481,36.35185185,25.81481481,7.481481481,4.333333333,13.64814815,0.48413293,0.353304884,0.723091532,0
109.625,89.48214286,40.92857143,22.875,9.017857143,34.05357143,23.01785714,7.910714286,5.464285714,14.28571429,0.440850375,0.336564664,0.747674802,115.875,89.83928571,35.875,19.23214286,8.642857143,35.66071429,27.71428571,7.267857143,4.160714286,13.21428571,0.483871517,0.374587196,0.831376956,0
109.4912281,89.45614035,40.98245614,22.75438596,9.035087719,34.14035088,22.98245614,7.894736842,5.456140351,14.21052632,0.440691916,0.33743833,0.744426121,113.5283019,88.71698113,38.86792453,21.67924528,8.754716981,35.69811321,22.90566038,6.169811321,4.471698113,11.56603774,0.465376038,0.36059765,0.776348776,1
109.8852459,89.52459016,40.75409836,22.70491803,9.31147541,34.04918033,23.2295082,7.901639344,5.393442623,14.39344262,0.442992023,0.337844919,0.744977838,115.0508475,91.55932203,35.10169492,20.96610169,9.169491525,33.49152542,26.93220339,8.694915254,6.288135593,13.6779661,0.471324603,0.358260211,0.771864282,0
109.7096774,89.46774194,40.66129032,22.62903226,9.290322581,33.93548387,23.22580645,7.887096774,5.35483871,14.38709677,0.442973772,0.337464932,0.743714754,119.7258065,91.85483871,34.80645161,20.75806452,11.01612903,35.19354839,28.30645161,8.451612903,4.629032258,13.56451613,0.491163681,0.385775804,0.791693581,0
109.1692308,89.43076923,40.64615385,22.41538462,9.292307692,34,23.12307692,7.861538462,5.338461538,14.38461538,0.44182061,0.335912888,0.742783123,118.328125,89.5625,43.65625,22.59375,10.8125,38.359375,24.171875,6.453125,5.203125,13.65625,0.467193633,0.386269897,0.786599726,0
109.0909091,89.42424242,40.66666667,22.40909091,9.287878788,34.06060606,23.13636364,7.848484848,5.333333333,14.37878788,0.441255061,0.335513054,0.744614233,114.7424242,87.57575758,34.78787879,19.84848485,9.53030303,35.21212121,24.62121212,7.075757576,4.303030303,12.43939394,0.47913517,0.416341,0.8294081,0
109.1617647,89.26470588,40.51470588,22.48529412,9.220588235,34.02941176,23.20588235,7.897058824,5.25,14.42647059,0.442811854,0.334480412,0.743387993,113.1617647,92.61764706,37.89705882,23.20588235,10.32352941,33.75,25.35294118,8.926470588,5.661764706,14.10294118,0.44465091,0.349617138,0.76658716,0
109.6521739,89.39130435,40.5942029,22.50724638,9.31884058,34.05797101,23.20289855,7.869565217,5.260869565,14.47826087,0.443640668,0.337509366,0.744691549,121.3880597,93.07462687,38.04477612,21.35820896,10.47761194,38.82089552,26.2238806,8.462686567,4.641791045,14.08955224,0.485393751,0.387107071,0.763571885,1
109.3285714,89.38571429,40.61428571,22.5,9.328571429,34.12857143,23.15714286,7.885714286,5.228571429,14.52857143,0.442439381,0.335749028,0.743144007,116.5797101,92.08695652,39.97101449,22.60869565,8.289855072,35.79710145,27.57971014,8.652173913,5.144927536,15.13043478,0.461489545,0.368088426,0.776643695,0
109.1549296,89.23943662,40.53521127,22.63380282,9.394366197,34.11267606,23.09859155,7.85915493,5.225352113,14.56338028,0.442269527,0.334239485,0.741920148,107.1714286,86.48571429,29.88571429,21.55714286,10.15714286,35.54285714,21.77142857,7.571428571,5.1,13.04285714,0.457647611,0.385796896,0.770911901,0
109.2361111,89.29166667,40.59722222,22.56944444,9.430555556,34,23.16666667,7.833333333,5.222222222,14.54166667,0.442399296,0.334844183,0.74241817,114.3857143,87.35714286,30.24285714,26.41428571,10.2,35.78571429,23.6,9.3,6.485714286,14.38571429,0.477095142,0.370352622,0.760871963,0
110.2207792,89.33766234,40.83116883,22.55844156,9.324675325,33.92207792,23.66233766,7.805194805,5.116883117,14.46753247,0.445797513,0.340442266,0.74266081,113.96,86.89333333,34.90666667,19.62666667,9.32,35.12,24.62666667,7.053333333,4.24,12.77333333,0.479587474,0.412220926,0.835129841,1
125,86,38,37,13,35,24,7,3,14,0.511627907,0.394736842,0.594594595,119,89,42,36,13,32,19,7,4,10,0.438202247,0.30952381,0.777777778,1
115.5,87,37.5,35,13,35.5,23,9.5,2.5,18,0.460359408,0.34601707,0.645782146,119,83.5,40.5,26,10.5,35,28,11.5,7,22,0.503371593,0.406097561,0.714285714,0
108.5,88.66666667,34.83333333,27.83333333,12,37.5,22.33333333,9.5,5.166666667,19.83333333,0.442771842,0.325759013,0.6825802,99.83333333,90.33333333,43.33333333,18.33333333,9.5,35.16666667,22.5,7.833333333,3.333333333,15.66666667,0.41065406,0.316347343,0.651372941,1
106.8571429,86.71428571,34.42857143,27.28571429,11,37.14285714,22,9.142857143,5,19.57142857,0.440471102,0.341722011,0.698163981,105.2857143,89.85714286,42.57142857,18.85714286,9.571428571,36.42857143,23.71428571,9,7.142857143,17.57142857,0.419451544,0.351730809,0.796975075,0
105,87.55555556,36,26.66666667,11.22222222,36.22222222,21.44444444,8.777777778,4.555555556,18.33333333,0.425357573,0.334095104,0.716557864,112.25,91.375,44.625,20.375,9.75,38.5,21.5,9.125,5.125,14.375,0.44776844,0.336291069,0.774522231,0
104.2,85.26666667,34.73333333,26.93333333,10.4,35.86666667,21.06666667,8.2,4.4,18.8,0.437183576,0.32583532,0.681964856,98.92857143,87.35714286,35.35714286,21.64285714,10.85714286,32,21.28571429,8,5.428571429,14.78571429,0.414417051,0.289595599,0.754163907,0
103.4375,85.25,34.5625,26.9375,10.3125,36.125,20.5625,8.0625,4.5,18.4375,0.434859602,0.319142488,0.678693905,105.6470588,88.29411765,39.23529412,19.64705882,10.35294118,37.05882353,22.11764706,8.411764706,4.529411765,15.64705882,0.440443049,0.325644077,0.765991069,0
102.5882353,85.23529412,34.41176471,26.41176471,10.23529412,36.29411765,20.47058824,8,4.529411765,18.70588235,0.433501079,0.313237047,0.67798642,113.0625,90.625,32.0625,18.375,8.8125,37.6875,26.9375,10.0625,4.8125,13.875,0.478416696,0.354764176,0.824894919,0
101.9090909,85.68181818,35.54545455,25.54545455,10.04545455,36.27272727,20.68181818,7.409090909,4.727272727,18.45454545,0.428631645,0.313216137,0.6823963,109.2173913,89.08695652,29.08695652,20.04347826,9.434782609,35.30434783,23.34782609,9.173913043,4.826086957,12.56521739,0.458432592,0.358797582,0.839739583,1
103.826087,86.08695652,36.13043478,25.7826087,10.04347826,36.04347826,21.34782609,7.304347826,4.695652174,18.2173913,0.433336448,0.320006207,0.682179911,111,93.11538462,35.88461538,20.57692308,11.23076923,34,25.69230769,9.076923077,5.269230769,13.76923077,0.447289362,0.357256047,0.720203757,1
103.75,86.5,36.54166667,25.16666667,10,36.66666667,21.75,7.291666667,4.708333333,18,0.432641874,0.320259572,0.680270899,99.66666667,89.58333333,39.58333333,18.875,9.958333333,37.25,20.75,7.416666667,4.416666667,13.625,0.411300464,0.311826443,0.729992041,1
104.6923077,86.42307692,36.96153846,24.65384615,9.807692308,36.15384615,22.30769231,7.346153846,5,17.69230769,0.437230575,0.325128356,0.694492485,100.0357143,87.71428571,37.32142857,18.64285714,9.464285714,35.42857143,21.75,6.928571429,5.571428571,14.71428571,0.420851827,0.324907272,0.760055932,1
105.1851852,86.14814815,37.07407407,24.81481481,9.851851852,35.88888889,22.37037037,7.185185185,4.925925926,17.55555556,0.439320957,0.328827306,0.698144743,102.8666667,89.56666667,32.86666667,19.83333333,12.33333333,33.7,23.6,7.6,4.133333333,14.16666667,0.423987823,0.345872406,0.800170342,1
105.5,85.96428571,37.21428571,24.96428571,9.821428571,35.64285714,22.39285714,7.25,5.071428571,17.39285714,0.441267607,0.329278595,0.697841544,109.5517241,85.44827586,33.03448276,21.93103448,8.517241379,36.17241379,24.89655172,7.034482759,5.172413793,13.89655172,0.469362723,0.362720551,0.808731371,1
105.7931034,86.06896552,37.51724138,24.79310345,9.896551724,35.37931034,22.65517241,7.310344828,5.034482759,17.34482759,0.442324245,0.33216704,0.69274356,110.46875,88.4375,39.09375,20.6875,10.375,36.96875,22.65625,7.46875,4.625,13.65625,0.457265935,0.367829628,0.744718758,0
106,85.3030303,37.21212121,25.45454545,9.878787879,34.60606061,22.96969697,7.333333333,4.909090909,17.06060606,0.444990656,0.330163174,0.697219022,107.0909091,87.63636364,37.42424242,20.87878788,10.63636364,34.57575758,22.09090909,6.96969697,5.393939394,12.57575758,0.438038509,0.363453745,0.792130413,0
106.8205128,85.17948718,37.48717949,25.15384615,9.846153846,33.84615385,22.94871795,7.41025641,4.974358974,16.87179487,0.449831695,0.336024776,0.698929265,109.5609756,89.36585366,33.85365854,22.58536585,9.536585366,36.70731707,24,8.463414634,5.658536585,15.90243902,0.456026667,0.344512185,0.725603371,0
106.9,85.375,37.6,24.95,9.975,33.775,22.9,7.45,4.95,16.9,0.449607408,0.33595749,0.702044269,108.1428571,85.83333333,36,20.26190476,10.92857143,33.92857143,24.97619048,7.333333333,3.404761905,14.47619048,0.459446462,0.370133865,0.789845439,0
107,85.36585366,37.70731707,24.92682927,10.04878049,33.51219512,22.82926829,7.512195122,4.926829268,16.90243902,0.449258303,0.337054927,0.706262701,106.5641026,87.05128205,37.56410256,18.12820513,8.487179487,34.48717949,25.71794872,7.615384615,4.435897436,13.28205128,0.460023639,0.341709768,0.768507363,0
107.2727273,85.47727273,37.70454545,25.36363636,10,33.54545455,22.56818182,7.5,4.795454545,16.75,0.448436281,0.33603147,0.708067015,106.7906977,87.46511628,37.13953488,20.27906977,9.976744186,34.88372093,24.44186047,7.325581395,4.279069767,11.72093023,0.4527494,0.333714969,0.758689583,0
107.6222222,85.73333333,37.82222222,25.42222222,10,33.57777778,22.75555556,7.444444444,4.822222222,16.64444444,0.449009404,0.335799246,0.705824256,110.0909091,92.02272727,41.56818182,20.18181818,12.45454545,33.45454545,24.68181818,9.136363636,5.795454545,14.65909091,0.438902824,0.335294624,0.76519359,0
107.2608696,85.54347826,37.91304348,25.45652174,9.934782609,33.54347826,22.65217391,7.456521739,4.869565217,16.7173913,0.447718121,0.335228041,0.704973004,108.0697674,85.95348837,31.74418605,21.48837209,8.790697674,33.25581395,22.88372093,8.720930233,6,12.11627907,0.46365646,0.357340818,0.805023404,0
108.0192308,86.03846154,38.01923077,25.09615385,9.923076923,33.78846154,22.73076923,7.365384615,4.75,16.46153846,0.449682832,0.338587865,0.711499497,110.7924528,93.45283019,31.56603774,18.33962264,11.30188679,35.26415094,27.50943396,7.528301887,5.188679245,12.66037736,0.461951854,0.350517582,0.729774136,0
108.0566038,85.90566038,38.0754717,25.20754717,9.830188679,33.77358491,22.77358491,7.339622642,4.716981132,16.47169811,0.45027396,0.336801348,0.712682404,107.5849057,86.28301887,37.8490566,22.16981132,9.830188679,33.98113208,22.41509434,7.735849057,4.641509434,13.8490566,0.447771421,0.352447512,0.767453617,0
108.0555556,85.87037037,38.16666667,25.27777778,9.814814815,33.66666667,22.81481481,7.277777778,4.685185185,16.46296296,0.449872062,0.337454897,0.712255974,111.0714286,87.17857143,41.08928571,20.41071429,10,36.71428571,27.67857143,9.75,4.964285714,15.05357143,0.464458343,0.358428282,0.759867016,0
108.1818182,85.8,38.2,25.41818182,9.781818182,33.58181818,22.85454545,7.345454545,4.654545455,16.38181818,0.45034002,0.33768299,0.711978041,106.2631579,84.85964912,33.40350877,21.1754386,10.12280702,34.8245614,25.35087719,7.421052632,4.438596491,14.19298246,0.465560713,0.34771178,0.75218289,1
108.122807,85.71929825,38.22807018,25.31578947,9.684210526,33.35087719,22.80701754,7.333333333,4.719298246,16.38596491,0.450502219,0.337920234,0.712971855,105.3508772,87.8245614,32.89473684,22.42105263,11.61403509,33.73684211,24.52631579,7.631578947,4.105263158,13.63157895,0.439206239,0.335592857,0.786708146,0
108.1355932,85.66101695,38.28813559,25.49152542,9.881355932,33.18644068,22.77966102,7.305084746,4.677966102,16.54237288,0.450425589,0.338847962,0.709907746,109.4745763,91.28813559,35.33898305,20.61016949,13.15254237,31.98305085,22.50847458,9.508474576,4.966101695,12.55932203,0.445678646,0.360833351,0.758349587,0
108.15625,86.109375,38.53125,25.265625,9.90625,32.84375,22.921875,7.328125,4.53125,16.265625,0.449060071,0.338528035,0.706534758,106.5223881,87.3880597,34,19.50746269,9.089552239,35.28358209,23.65671642,7.492537313,4.835820896,13.79104478,0.453656595,0.359300803,0.775812044,0
108.0307692,86.26153846,38.53846154,25.13846154,9.969230769,32.81538462,22.89230769,7.338461538,4.553846154,16.21538462,0.448241198,0.338448117,0.705619744,106.6176471,87.51470588,33.95588235,19.47058824,9.205882353,35.32352941,23.66176471,7.485294118,4.882352941,13.80882353,0.453418998,0.360183951,0.778243874,0
108.3181818,86.25757576,38.72727273,25.21212121,9.893939394,32.75757576,22.95454545,7.409090909,4.53030303,16.21212121,0.449025423,0.339558974,0.705029546,113.8153846,86.6,40.58461538,22.35384615,10.18461538,35.81538462,22.55384615,7.430769231,4.938461538,13.44615385,0.47307085,0.361400921,0.77893427,0
108.4264706,86.14705882,38.61764706,25.32352941,9.852941176,32.85294118,22.98529412,7.308823529,4.514705882,16.19117647,0.450263227,0.33927975,0.704124042,113.3333333,93.47222222,32.88888889,22.59722222,13.88888889,35.5,25.13888889,9.916666667,6.458333333,12.94444444,0.458533918,0.340228832,0.744344179,1
108.8285714,86.4,38.7,25.18571429,9.842857143,32.82857143,23,7.314285714,4.542857143,16.1,0.451012646,0.339976408,0.707280307,110.2816901,88.83098592,34.50704225,22.52112676,9.577464789,35.12676056,23.77464789,8.126760563,5.61971831,14.66197183,0.461429412,0.346468108,0.730884995,1
108.7042254,86.3943662,38.57746479,25.09859155,9.774647887,32.84507042,23.08450704,7.338028169,4.521126761,16.02816901,0.451375062,0.33800491,0.70621409,107.4366197,86.26760563,37.12676056,20.91549296,9.746478873,34.22535211,23.66197183,7.14084507,4.281690141,11.76056338,0.45725658,0.343009771,0.767841104,0
108.6986301,86.24657534,38.47945205,25.01369863,9.753424658,32.68493151,23.1369863,7.301369863,4.493150685,16.06849315,0.452715624,0.339667147,0.703736703,114.5810811,89.89189189,31.93243243,19.74324324,9.743243243,35.97297297,27.44594595,8.689189189,4.378378378,12.52702703,0.484943919,0.364316028,0.803466666,0
108.8243243,86.14864865,38.32432432,25.10810811,9.689189189,32.74324324,23.14864865,7.324324324,4.540540541,16.05405405,0.453269073,0.341083057,0.706051072,110.3333333,89.53333333,35.36,21.24,11.22666667,33.72,24.77333333,6.933333333,5.68,13.78666667,0.460001083,0.337454298,0.759889214,0
108.68,86.14666667,38.22666667,25.09333333,9.626666667,32.84,23.18666667,7.306666667,4.52,16.06666667,0.45296192,0.340836358,0.704414836,114.0641026,93.88461538,32.85897436,22.56410256,14.01282051,35.57692308,25.32051282,9.858974359,6.653846154,12.88461538,0.459813442,0.343523091,0.744551038,0
108.7631579,86.13157895,38.23684211,24.93421053,9.578947368,32.90789474,23.27631579,7.276315789,4.565789474,16.01315789,0.453503442,0.343099307,0.706279823,108.3733333,86.01333333,31.13333333,22.54666667,9.08,34.29333333,24.46666667,6.48,5.066666667,12.62666667,0.467242247,0.338072388,0.781626372,1
108.9625,86.0875,38.2875,24.9,9.5875,32.825,23.4125,7.375,4.65,15.975,0.454045324,0.343467018,0.710258016,112.775,93.425,32.1875,19.75,11.3625,34.4625,27.8125,7.5125,5.05,12.5375,0.464560408,0.348113048,0.747503616,0
109.0740741,86.18518519,38.33333333,24.90123457,9.617283951,32.90123457,23.40740741,7.37037037,4.641975309,15.98765432,0.454087318,0.343047966,0.710872114,110.654321,88.90123457,34.0617284,22.85185185,9.851851852,33.40740741,23.58024691,7.333333333,4.432098765,13.51851852,0.458867393,0.345710263,0.76610334,0
109.1707317,86.31707317,38.41463415,24.91463415,9.682926829,32.86585366,23.43902439,7.390243902,4.670731707,15.91463415,0.453704307,0.3434715,0.710645719,110.7926829,88.80487805,33.98780488,22.98780488,9.829268293,33.47560976,23.64634146,7.317073171,4.512195122,13.51219512,0.459594846,0.346720766,0.766086298,0
109.4457831,86.30120482,38.43373494,24.96385542,9.698795181,32.77108434,23.4939759,7.397590361,4.662650602,16,0.455041675,0.344152566,0.710392821,115.7349398,91.06024096,41.24096386,22.86746988,11.22891566,33.24096386,25.6746988,9.048192771,5.674698795,13.89156627,0.457863376,0.356819436,0.779420608,0
109.5116279,86.41860465,38.46511628,24.89534884,9.720930233,32.69767442,23.44186047,7.348837209,4.651162791,15.8372093,0.455395788,0.343428718,0.710049661,113.4418605,88.40697674,34.44186047,22.08139535,10,34.03488372,24.62790698,7.290697674,4.279069767,11.45348837,0.468626419,0.371402599,0.81185869,0
134,97,35,22,15,45,32,10,6,20,0.546391753,0.457142857,0.545454545,96,93,42,29,17,27,21,10,8,18,0.35483871,0.261904762,0.655172414,1
125,92,33,29.5,15,41,27,10.5,3.5,18,0.491586681,0.422119816,0.651105651,113,93,32.66666667,30,12.66666667,40.66666667,20,9,6.333333333,16.33333333,0.458403052,0.256740196,0.655204678,1
118.5,92.16666667,36.33333333,23.83333333,14,37.83333333,24,7,4.333333333,17.83333333,0.46969519,0.398692805,0.741752983,114.1428571,90.42857143,36.71428571,32.14285714,14,35.71428571,24.42857143,10.57142857,5.857142857,16.14285714,0.441650891,0.314154556,0.715516314,0
116.25,92,36.25,24.625,14.5,36.125,22.625,7.25,4.875,16.75,0.453436267,0.392359372,0.758374396,111.25,93.875,37.375,23.875,14.875,33.5,26.5,9.375,5.5,18.25,0.440308774,0.338015918,0.67035178,1
111.1538462,91.30769231,36,24,14.07692308,34.84615385,21.15384615,7.692307692,4.692307692,16.53846154,0.436892351,0.360077955,0.767208309,103.8181818,83.18181818,32.63636364,22.09090909,7.818181818,36.45454545,22.09090909,7.909090909,6.636363636,16.36363636,0.457065148,0.336369964,0.761555824,0
112.0555556,89.27777778,36.38888889,24.88888889,13.61111111,33.11111111,22.55555556,8.111111111,4.5,17.38888889,0.449156686,0.360696791,0.755584337,106.2941176,82.82352941,33.23529412,22.47058824,7.176470588,35.47058824,22.41176471,7.764705882,5.823529412,15.58823529,0.468567311,0.348900227,0.757186155,0
110.45,88.4,35.25,25.2,13.4,33.9,22.1,7.75,5.2,17.5,0.444434816,0.35806867,0.765963403,116.1666667,89.77777778,38.44444444,24.61111111,10.94444444,33.94444444,28.05555556,6.888888889,7.222222222,15.77777778,0.461300587,0.357654595,0.794468087,0
110.9047619,88.47619048,35.71428571,25.28571429,13.33333333,33.85714286,22.19047619,8,5,17.23809524,0.444964375,0.356890797,0.770053329,116.5454545,88.72727273,41.04545455,21.77272727,9.363636364,34.09090909,29.04545455,7.454545455,3.863636364,16.22727273,0.472896458,0.371663259,0.795161711,0
111.6818182,88.40909091,35.68181818,26,13.72727273,34,22.31818182,8.045454545,4.954545455,17.40909091,0.446159829,0.356252904,0.772744918,114.4782609,92.60869565,29.39130435,22.60869565,10.7826087,33.86956522,23.52173913,7.043478261,4.782608696,12.47826087,0.464325948,0.338481261,0.822356954,1
111.9565217,88.30434783,35.69565217,25.47826087,13.60869565,34.34782609,22.43478261,8.086956522,4.869565217,17.69565217,0.449511829,0.362502777,0.770203214,115.5416667,93.125,34.375,22.70833333,11.58333333,32.95833333,24.5,8.5,6.041666667,13.95833333,0.466874473,0.330651,0.76835234,1
112.25,88.21428571,35.60714286,26.28571429,13.5,33.5,21.92857143,7.928571429,4.607142857,17.42857143,0.449937366,0.349761919,0.775567023,109.5357143,84.85714286,32.96428571,22.85714286,9,31.96428571,23.25,9.107142857,4.75,13.85714286,0.465849462,0.367136472,0.817733488,1
111.6333333,88.63333333,35.1,25.43333333,13.46666667,33.43333333,22,7.866666667,4.7,17.13333333,0.449559543,0.345346118,0.778862555,110.9032258,89.09677419,37.80645161,23.48387097,11.77419355,36.09677419,24.58064516,6.774193548,5.516129032,14.77419355,0.451661427,0.352094421,0.739106536,1
111.6129032,88.38709677,35.09677419,25.70967742,13.58064516,33.96774194,21.80645161,7.806451613,4.838709677,17.29032258,0.448598044,0.345265828,0.783149721,114.8387097,91.29032258,34.64516129,21.32258065,12.12903226,31.58064516,26.96774194,7.548387097,5.516129032,13.32258065,0.46471444,0.365156268,0.802842142,1
111.5,88.5625,35.03125,25.4375,13.71875,33.9375,21.8125,7.875,4.8125,17.1875,0.449207015,0.342998998,0.77889688,108.8571429,86.71428571,37.22857143,22.6,9.628571429,32.05714286,24.34285714,8.2,3.457142857,13.57142857,0.447386507,0.33998877,0.829714785,0
111,88.60606061,34.84848485,25.54545455,13.84848485,33.90909091,21.72727273,7.848484848,4.848484848,17.12121212,0.447715893,0.335739885,0.776192586,110.5588235,83.61764706,32.47058824,25.79411765,10.44117647,32.14705882,23.35294118,6.647058824,4.205882353,14.79411765,0.468547433,0.379265065,0.774138399,0
110.8235294,88.76470588,34.52941176,25.70588235,13.91176471,33.64705882,21.76470588,8,4.794117647,16.94117647,0.447063423,0.331992634,0.772338725,109.2857143,89.97142857,33.65714286,21.14285714,11.74285714,31.42857143,26.91428571,7.2,4.428571429,16.28571429,0.46152411,0.339739339,0.717980751,0
110.8,88.74285714,34.77142857,25.45714286,13.77142857,33.82857143,21.77142857,7.942857143,4.771428571,16.91428571,0.447601871,0.333802811,0.768759299,109.0810811,84.54054054,32.10810811,24.59459459,10.24324324,33.81081081,22.05405405,7.081081081,5.135135135,15.75675676,0.465198171,0.338804995,0.808494679,0
103,91,32,26,9,30,22,12,6,13,0.406593407,0.28125,0.769230769,96,87,18,20,14,43,16,9,2,23,0.425287356,0.388888889,0.75,1
85.25,81.25,24.25,20.75,6.5,31.5,20.5,8.5,3.5,18.25,0.395285893,0.280457428,0.675641026,103.75,77.5,26.75,33.25,6.5,42.5,22.5,8.25,2,15,0.433832586,0.397040651,0.768789141,0
94.2,81.4,23.6,25.2,6.6,32.6,21.8,9.4,4,18,0.425984812,0.310080228,0.684698867,97.83333333,75.66666667,22.5,34.66666667,8.166666667,31.83333333,22.83333333,7.833333333,7.166666667,16.83333333,0.441359593,0.327239689,0.696539381,1
97.66666667,81.66666667,24.16666667,24,6.833333333,33.5,23.83333333,9.333333333,4.5,19,0.443340757,0.344819943,0.69095276,104,87.71428571,30.14285714,23.28571429,11.71428571,36.57142857,21,8.571428571,4.714285714,17.42857143,0.433616221,0.354247594,0.714004457,1
100.125,82.125,24.375,26,6.875,35.25,23,8.75,5.5,17.125,0.452728269,0.330346706,0.678649565,91.66666667,84.77777778,26.77777778,23.55555556,9.111111111,37.22222222,20.33333333,7.222222222,4.444444444,14.88888889,0.395151483,0.253960927,0.777417089,1
101.6666667,81.44444444,23.55555556,28.22222222,6.777777778,35.22222222,23.22222222,8.222222222,5.888888889,17.11111111,0.459442672,0.319785307,0.680538744,106.1111111,87.44444444,24.33333333,28.66666667,12.77777778,35.11111111,21.77777778,9,5,16.22222222,0.445904056,0.309901904,0.707431269,1
101.7,81.4,23.8,27.7,6.4,36,22.9,7.8,5.8,16.5,0.459177417,0.318576007,0.699441391,101.8,90,26.7,24.3,11.9,36.6,21.3,10.5,4.5,16.4,0.420792851,0.328957316,0.719959281,1
102.5,82.5,23.5,27,7.083333333,35.08333333,23.5,7.666666667,5.583333333,15.66666667,0.463140272,0.310934551,0.692564795,105.2666667,88.4,33.33333333,29,13.6,33.4,21.6,10.4,4.6,16.33333333,0.422169207,0.294104984,0.717150689,0
101.8461538,81.38461538,23.15384615,27.76923077,7.153846154,34.84615385,22.76923077,7.461538462,5.769230769,15.84615385,0.459188305,0.307259424,0.707897649,89.5,80.92857143,18.5,24.71428571,10.85714286,33.35714286,19.71428571,7.928571429,3.857142857,15.14285714,0.40834254,0.285792907,0.766188154,1
102.3125,82.0625,23.3125,28,8.0625,33.5625,22.3125,7.5,5.25,15.1875,0.457029963,0.322086991,0.698392572,100.2941176,85,25.88235294,24.41176471,12.70588235,33.05882353,19.41176471,8.117647059,3.705882353,14.76470588,0.439869269,0.338311902,0.720276054,1
103.1764706,82.41176471,23.64705882,27.76470588,8.117647059,33.11764706,22.23529412,7.705882353,5.058823529,14.88235294,0.459557612,0.329509866,0.696526343,110.85,84.05,27.9,27.05,9.95,34.15,27.7,8.95,6.3,16.2,0.47520948,0.396651455,0.749994689,0
101.3157895,82.15789474,24.10526316,26.73684211,8.421052632,32.89473684,22.26315789,7.684210526,5.263157895,15,0.455064829,0.321688652,0.688997254,98.95454545,80.86363636,21,28.81818182,11.59090909,33.09090909,17.95454545,9.045454545,3.727272727,14.40909091,0.427887957,0.32747982,0.784945736,0
101.2857143,81.66666667,23.33333333,27.23809524,8.666666667,32.42857143,22.14285714,7.952380952,5.476190476,14.80952381,0.458154898,0.325972272,0.683572758,96,80.33333333,19.76190476,27.0952381,11.04761905,32.14285714,17.66666667,9.666666667,5.380952381,14.76190476,0.435336211,0.33508955,0.72696133,0
101.7272727,81.72727273,23.13636364,27.36363636,8.5,32.95454545,22.36363636,7.863636364,5.545454545,14.72727273,0.45923548,0.327901762,0.688864906,102.7391304,86.34782609,26.52173913,25,9,33.82608696,20.13043478,7.826086957,4.52173913,13.69565217,0.428913481,0.346071522,0.787629204,1
101.9565217,81.43478261,23.08695652,27.60869565,8.434782609,32.91304348,22.43478261,7.652173913,5.52173913,14.65217391,0.461877416,0.329455441,0.686582242,99.41666667,80.45833333,17.25,28.16666667,9.416666667,32.5,20.79166667,7.458333333,4.291666667,15.08333333,0.441499985,0.340328772,0.799625718,1
